libName	subtype.pam50	subtype.pam50_proba_Basal	subtype.pam50_proba_Her2	subtype.pam50_proba_LumA	subtype.pam50_proba_LumB	subtype.pam50_proba_Normal
TCGA.AR.A1AS.01A.11R.A12P.07	LumB	0	0.353015825619588	0	0.646984174380412	0
TCGA.B6.A0WW.01A.11R.A109.07	LumB	0	0.219234388154311	0.0756202644480761	0.705145347397613	0
TCGA.E2.A109.01A.11R.A10J.07	LumB	0	0.38608570052961	0	0.61391429947039	0
TCGA.BH.A0BJ.01A.11R.A056.07	LumA	0	0	0.700056793979838	0.299943206020162	0
TCGA.LL.A7T0.01A.31R.A352.07	LumB	0	0.35187941942687	0	0.64812058057313	0
TCGA.GM.A2DL.01A.11R.A18M.07	LumB	0	0.495675363990198	0	0.504324636009803	0
TCGA.AC.A62X.01A.11R.A29R.07	Basal	0.981643904272648	0	0	0	0.0183560957273525
TCGA.AN.A0XN.01A.21R.A109.07	LumB	0	0.458431142410016	0	0.541568857589984	0
TCGA.OL.A6VR.01A.32R.A33J.07	LumA	0	0	0.601042351394497	0	0.398957648605503
TCGA.E2.A574.01A.11R.A29R.07	Basal	0.80599710982659	0	0	0	0.19400289017341
TCGA.AC.A5EH.01A.11R.A28M.07	Her2	0	0.525175157344733	0	0.474824842655267	0
TCGA.A7.A4SE.01A.11R.A266.07	Basal	1	0	0	0	0
TCGA.AR.A0TR.01A.11R.A084.07	LumA	0	0	0.563373033377444	0.436626966622555	0
TCGA.E9.A226.01A.21R.A157.07	LumB	0	0.365426804946151	0	0.634573195053849	0
TCGA.B6.A0WY.01A.11R.A109.07	Normal	0	0	0.458840421167783	0	0.541159578832217
TCGA.D8.A27H.01A.11R.A16F.07	Basal	0.936511240632806	0.063488759367194	0	0	0
TCGA.A2.A0T2.01A.11R.A084.07	Basal	0.907557095201437	0	0	0	0.092442904798563
TCGA.AN.A0XP.01A.11R.A109.07	LumB	0	0	0.470105163653551	0.529894836346449	0
TCGA.A2.A0SU.01A.11R.A084.07	LumB	0	0	0.289118515394348	0.710881484605652	0
TCGA.E9.A1RF.01A.11R.A157.07	LumB	0	0.331624674196351	0	0.668375325803649	0
TCGA.A2.A1G6.01A.11R.A13Q.07	Normal	0	0	0.498209772535805	0	0.501790227464195
TCGA.A2.A0YH.01A.11R.A109.07	LumB	0	0.28732885559287	0	0.71267114440713	0
TCGA.LL.A740.01A.21R.A32P.07	Her2	0	0.737278836922233	0	0.262721163077767	0
TCGA.B6.A0RO.01A.22R.A084.07	LumA	0	0	0.666496916199853	0.221071691280484	0.112431392519663
TCGA.A2.A25E.01A.11R.A169.07	LumB	0	0.241042147455363	0	0.758957852544637	0
TCGA.D8.A1JI.01A.11R.A13Q.07	LumB	0	0	0.388031126482213	0.611968873517787	0
TCGA.C8.A26Y.01A.11R.A16F.07	Her2	0.11940074906367	0.479850187265918	0	0.400749063670412	0
TCGA.AO.A12C.01A.11R.A10J.07	LumA	0	0	0.795419321508524	0.0178520176798117	0.186728660811664
TCGA.D8.A1XA.01A.11R.A14D.07	LumB	0	0.101259642613026	0.427399668001172	0.471340689385802	0
TCGA.A2.A0YJ.01A.11R.A109.07	Basal	0.874497991967871	0	0	0	0.125502008032128
TCGA.BH.A0GY.01A.11R.A056.07	LumB	0	0.411221270842722	0	0.588778729157278	0
TCGA.AC.A23H.01A.11R.A157.07	Her2	0	0.659975894678287	0	0.340024105321713	0
TCGA.OL.A5RZ.01A.11R.A28M.07	Her2	0	0.673504904545934	0	0.326495095454066	0
TCGA.B6.A0RG.01A.11R.A056.07	LumB	0	0	0.222735997208166	0.777264002791834	0
