libName	subtype.pam50	subtype.pam50_proba_Basal	subtype.pam50_proba_Her2	subtype.pam50_proba_LumA	subtype.pam50_proba_LumB	subtype.pam50_proba_Normal
TCGA.AO.A0JE.01A.11R.A056.07	Her2	0	0.932784512393704	0	0.0672154876062964	0
TCGA.D8.A1Y1.01A.21R.A14M.07	LumB	0	0.330214067278288	0	0.669785932721713	0
TCGA.EW.A1P3.01A.11R.A144.07	LumB	0	0.166514502422923	0.366107170447363	0.467378327129714	0
TCGA.OL.A6VO.01A.12R.A33J.07	Basal	0.875099006884786	0.0646438798513374	0	0.0602571132638762	0
TCGA.EW.A1IY.01A.11R.A13Q.07	LumB	0	0.207567993693339	0.12463539613717	0.667796610169491	0
TCGA.BH.A0E1.01A.11R.A056.07	LumB	0	0	0.019625682349883	0.980374317650117	0
TCGA.A1.A0SJ.01A.11R.A084.07	LumA	0	0.0985656913367757	0.454503729202524	0.4469305794607	0
TCGA.OL.A66O.01A.11R.A31O.07	LumB	0	0.054679856506142	0.0901184911403413	0.855201652353517	0
TCGA.E9.A244.01A.11R.A169.07	Basal	0.908121985374203	0	0	0	0.0918780146257974
TCGA.E2.A573.01A.11R.A29R.07	Basal	0.818792301184433	0.181207698815567	0	0	0
TCGA.E2.A1LK.01A.21R.A14D.07	Basal	0.767397174906523	0	0	0	0.232602825093477
TCGA.OL.A5RV.01A.12R.A28M.07	LumA	0	0	0.575325235391361	0	0.424674764608639
TCGA.BH.A1EV.01A.11R.A137.07	Her2	0	0.532447147692157	0.00240349242164124	0.465149359886202	0
TCGA.BH.A0AZ.01A.21R.A12P.07	LumA	0	0	0.738818856846831	0	0.261181143153169
TCGA.E9.A228.01A.31R.A157.07	LumB	0	0.293154604217442	0	0.706845395782558	0
TCGA.A7.A5ZW.01A.12R.A29R.07	LumA	0	0	0.666144731273804	0	0.333855268726196
TCGA.A7.A6VW.01A.21R.A33J.07	Basal	0.819331842325971	0.180668157674028	0	0	0
TCGA.BH.A1FL.01A.11R.A13Q.07	LumA	0	0	0.507824604896188	0.492175395103812	0
TCGA.D8.A27F.01A.11R.A16F.07	Basal	0.997187542872822	0.00281245712717794	0	0	0
