Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE,Absolute score (sig.score)
TCGA-AC-A62X-01A-11R-A29R-07,0.0427706955880516,0.00966195935107045,0.034454852814168,0.0504482851121675,0,0.133000105578465,0.0145226748629654,0.0900164013178044,0.0312403181042774,0,0.064819208969638,0,0.0380362323012222,0.244192462774812,0.217558781055603,0.117261972604209,0,0.241246259802324,0.0725133386918921,0,0.00559482986681254,0.00757995998108127,0.022,0.239870582634709,1.00080754126306,1.41491833877656
TCGA-AN-A0XN-01A-21R-A109-07,0.0293499986777215,0,0.00461835130066728,0.0606391748776665,0,0.293114383293131,0.00427934350094881,0.0701257113702205,0.0544470216960844,0,0.0190035775769624,0,0,0.531122725944127,0.0938223560704695,0.291899440865895,0.0024961041926069,0.000979986686009061,0,0.0754235301295738,0,0.0132032554687333,0,0.791497162034447,0.675902245858118,1.54452496165082
TCGA-OL-A6VR-01A-32R-A33J-07,0.140853263041326,0,0.211759985689458,0.0668152013469024,0,0.128242221834569,0,0.068067588871023,0.0743614913701448,0,0.0580699651917678,0,0.0153342669004713,0.362316046987969,0.0692543410516867,0.268217048462052,0.0258021961027652,0,0.0649905852265746,0,0,0,0.004,0.445639562530653,0.894657066285672,1.55408420207671
TCGA-E2-A574-01A-11R-A29R-07,0.0248732320475368,0.00729282637813937,0,0.0476035846321976,0,0.0319205914039693,0.00366705041707308,0.0434196117303955,0.0164101460154643,0,0.013696323104307,0,0,0.235212989618961,0.0222649294592166,0.143460347506137,0.00392457458842235,0.0445244069498377,0.00907283540619283,0.000904647401291983,0.00615065167831896,0,0.002,0.459618544643559,0.888762083189337,0.654398748337461
TCGA-AC-A5EH-01A-11R-A28M-07,0.0104183187695974,0.00179124233785909,0.00155483037879867,0.0933914107866932,0,0.213432509936706,0.0054373521007372,0.143263903327802,0.0311789879697185,0,0.0184595097050452,0,0.00347768685880083,0.37133446560906,0.114485682650326,0.216916022565956,0,0.0372266524875468,0.139789489867077,0,0,0.00662993510110533,0,0.717884146298363,0.744231850119145,1.40878800045283
TCGA-A7-A4SE-01A-11R-A266-07,0.0549502438215467,0.0206842429262848,0.0247466889009807,0.0445190412728367,0,0.220306054902793,0.000259122537789246,0.104744074878602,0.093455368539014,0,0.0395363068548844,0,0,0.427706587369414,0.195591794074123,0.187910356594259,0.00958903309617708,0.00958657760790668,0.0084853772628369,0.00213336842276318,0.0109001707996967,0,0,0.772578868216711,0.697272354755975,1.45510440986191
TCGA-AR-A0TR-01A-11R-A084-07,0.249135869461912,0,0.0631429670460556,0.110753812005412,0,0.152145346282343,0.00736891127784407,0.06606335972016,0.118468568691181,0,0,0.00795423536223606,0.00332748604917936,0.0265167510354206,0.0632696758013793,0.168141525303481,0.0239760250764013,0.0305638151474596,0.121592547498613,0,0,0.0107359040292057,0,0.608016580923815,0.812616190386873,1.22315679978828
TCGA-E9-A226-01A-21R-A157-07,0.00298240373855423,0.0125456621585339,0.0446834852134726,0.00490778109004709,0,0.224174683853004,0.00938611565465807,0.0595317173166982,0.017015944464897,0.00210959698235341,0.0309127413648243,0,0,0.169462622339613,0.0470080050070798,0.262926271665787,0.00265042114665448,0.0157467644230306,0.0630485086759935,0.00283178520457048,0,0.000836319734996078,0,0.641704335945858,0.796927737128928,0.972760830034768
TCGA-B6-A0WY-01A-11R-A109-07,0.0874392381661914,0,0.0711504671863944,0.134432885591304,0,0.103708886308459,0.00411394685094986,0.0877996470673467,0.0781385014772302,0.00911626933098433,0,0.0115995216390029,0.000464160347849457,0.236446124056431,0.194581680069603,0.217537570274443,0.0136757906329173,0.00945698753839409,0.128105748758623,0,0,0.00175957415021169,0,0.675684511653002,0.775588109324447,1.38952699944633
TCGA-D8-A27H-01A-11R-A16F-07,0.105171905824529,0,0.0221497365240699,0.059726553588835,0,0.196828819322671,0.0119927781827849,0.0490426818636121,0.0390226276999257,0,0.00290374161072713,0.00103703701225067,0.00797512374397127,0.275850781014845,0.121115141471361,0.211187514082427,0.0163052691298624,0,0.104876005595113,0,0,0.0047809641435256,0.00800000000000001,0.346050372458283,0.941171801579782,1.22996668081051
TCGA-A2-A0T2-01A-11R-A084-07,0.0427222561197501,0,0.00704145416315686,0.13161831479554,0,0.0725476686096779,0.0417621397312791,0.105923979559714,0.0427430855790801,0.019391081214218,0,0.00673215998383279,0.000612661031401297,0.120929980713174,0.087636812417824,0.146952256833375,0.00754235074610029,0,0.017723634549265,0,0,0.0227456493828338,0,0.586309622140572,0.821746561013229,0.874625485430223
TCGA-AN-A0XP-01A-11R-A109-07,0.0356382162331392,0,0.0285355347443594,0.0205077657182843,0,0.160635149505309,0.00881806376260925,0.0407721695675721,0.0308410455145624,0,0.031928126248384,0,0.00639684997701785,0.0948087484155336,0.0866463470051524,0.24537137955787,0.00141458870359046,0.0158244490179167,0.0840268533759833,0,0,0.0298942196969511,0,0.546196311691268,0.848425833385167,0.922059507044235
TCGA-A2-A0SU-01A-11R-A084-07,0.0759837184825803,0,0.020689784950068,0.114895434858806,0,0.270122250094334,0.00311298856912482,0.0526437950765181,0.113274011136156,0.00979680828238988,0,0.01057307245421,0.0142369532010709,0.181362696121636,0.0951221609300484,0.161676194386679,0.0514524427682034,0.0130128013810642,0.118274323158712,0,0,0.000723633903942202,0,0.64165798240023,0.797985373887044,1.30695306975554
TCGA-E9-A1RF-01A-11R-A157-07,0.0748577672925552,0,0.0376858323256608,0.245696260263784,0,0.161547626829566,0.0390237784666948,0.096378897743901,0.0818113690663892,0,0,0.0198852810531376,0.00101635815382364,0.278144554341336,0.150690568717218,0.287777771284045,0.0245993458940815,0.0130470521564934,0.03080422490558,0,0.00130993447142687,0.0125160099931299,0,0.519999645136485,0.856931285936345,1.55679263295882
TCGA-A2-A1G6-01A-11R-A13Q-07,0.093027974056312,0,0.0715066693839013,0.313114209594959,0,0.297633816159306,0.0142899325467576,0.0738324381966455,0.0674780091099876,0,0,0.00585582980380695,0.0468822036035079,0.0178933574841313,0.0343356889429516,0.378695296269914,0.139096182138074,0.00852478407945961,0.165868192272362,0.0197661941357749,0,0.00649577362218032,0.014,0.283136202200427,0.966015616624048,1.75429655140003
TCGA-A2-A0YH-01A-11R-A109-07,0.132775867951527,0,0.152355644197251,0.142636045742573,0,0.264589513576915,0.101373651186781,0.143287827271767,0.0815636906986727,0,0.0521734936975404,0,0.0177201554139829,0.332784857418677,0.115259680538388,0.473592287152395,0.0183098966768021,0.0400005154074599,0.216440325659316,0,0,0.0483683061421342,0.01,0.333269975877874,0.943779564351504,2.33323175873218
TCGA-LL-A740-01A-21R-A32P-07,0.0341367570521483,0.0210664982537228,0.00995924567432471,0.0279931165488237,0,0.129995839609349,0.0210373373703949,0.0543834809521878,0.0733161448508197,0,0.0134691061898945,0.00388064977428042,0.0295918270702989,0.347015290689872,0.0487976764713321,0.219932947874883,0.105959393754568,0.0311729294052389,0.0846026650378689,0,0.00895640143452468,0.00248828871338551,0,0.733128236647192,0.740707590294722,1.26775559672792
TCGA-B6-A0RO-01A-22R-A084-07,0.0285330899936545,0.00192145677709749,0.0361344480432425,0.117057589804348,0,0.112113429934804,0,0.0809936311643117,0.0203656378935534,0,0,0.00999444859250295,0.0191533770240495,0.0868956619485961,0.0776048192487261,0.186331747514668,0.0184090752055518,0.0145100680496407,0.0383201781547741,0,0.0182680216408501,0.00425385980165326,0.00800000000000001,0.373497139824917,0.92773630352351,0.870860540792024
TCGA-A2-A25E-01A-11R-A169-07,0.0992522138208969,0,0.104827712450776,0.0536710084400584,0,0.204563562334505,0.0237815086439255,0.116712176988396,0.0308152128155719,0,0.00419159590666094,0,0.0125114402469211,0.0606495992335664,0.115132933815203,0.175592428876177,0.0246139587875445,0,0.0600293026496813,0,0.00248173304170241,0,0,0.684903999070956,0.774236367672424,1.08882638805159
TCGA-D8-A1JI-01A-11R-A13Q-07,0.0218141852386709,0.00924121476829863,0.0161631996490741,0.0433469750109091,0,0.120350234459629,0,0.0718846816021483,0.0251458716434044,0.00697510410070507,0.0034938228228354,0.00655442755426183,0.0789389457774071,0.0575764248404467,0.0539276107032596,0.292637070221876,0.0379141757471445,0,0.040351945955993,0.0337537334200086,0,0.00437717325466188,0,0.583014029072601,0.830234683505504,0.924446796770734
TCGA-C8-A26Y-01A-11R-A16F-07,0.130180787510748,0,0.0146050114369752,0.0881087957122079,0,0.0799314264132967,0.00223692318462311,0.120351772250617,0.0721976974614959,0,0.0307529836914688,0,0,0.334281863984226,0.0897705245001365,0.153837617978787,0,0,0,0.0252570578718586,0.00235249563415131,0,0,0.604860251692146,0.80785216070623,1.14386495763059
TCGA-AO-A12C-01A-11R-A10J-07,0.194024008774904,0,0.107291237148932,0.0416683834970498,0,0.104793939466219,0.00686490418597609,0.00933989405805721,0.0464474025283132,0,0.0127076543763276,0,0,0.226110507175602,0.0555532826826133,0.182839996622429,0.00432652802345967,0,0.0957072516281304,0,0,0.00219387516534421,0,0.652627224870723,0.786557132106002,1.08986886533336
TCGA-D8-A1XA-01A-11R-A14D-07,0.0627452128630479,0.00733266269161801,0.0148148738615797,0.039488222217431,0,0.147410733636388,0,0.0525868500388373,0.0522646006717847,0,0.00491087807422138,0.0138275911258903,0,0.333918828449781,0.0816327919716959,0.216845775115328,0.00066104772685846,0,0.15722026078157,0,0,0.0225903010033332,0,0.538113095565073,0.847727062001877,1.20825063022936
TCGA-A2-A0YJ-01A-11R-A109-07,0.0238960430111776,0.00844470883362752,0.0253712251204468,0.0653625987529188,0,0.0884354230419224,0,0.0417404219662603,0.0223764091734809,0,0.0110209040396384,0.00591417415655323,0,0.491688739222551,0.071942844454616,0.125109662342326,0.00636515469119315,0,0.0136531814393873,0,0.00380084519337045,0,0.002,0.477625183729791,0.881927538015409,1.00512233543947
TCGA-BH-A0GY-01A-11R-A056-07,0.173297276218878,0,0.0468389732275694,0.0408251016022258,0,0.169840288627438,0.0589084331527384,0.043779979957546,0.0526390714931083,0.00183590991188441,0.0530888830100612,0,0.00992623698409435,0.328586416501222,0.158449597462761,0.13932880745335,0.0120234620820427,0,0.0802520400391177,0.00624004455717296,0,0.0178399399062253,0,0.683866406118712,0.772437561913288,1.39370046218744
TCGA-AC-A23H-01A-11R-A157-07,0.0467389933978944,0,0.0146346295751879,0.0289100949545043,0,0.116708588122989,0.00742715255177175,0.0433043279429791,0.0208464473104567,0,0.0205774351334417,0,0,0.307898818292474,0.0754383712596487,0.144726383340346,0.015356020242016,0,0.0517729112076269,0,0,0.00836837578556786,0,0.717608803092077,0.73693353958992,0.902708549116903
TCGA-OL-A5RZ-01A-11R-A28M-07,0.0332830936386218,0.0259298671714952,0.0386836478152809,0.047066311494418,0,0.063825073756658,0.016538143312576,0.0671650598597628,0.0132116626961696,0,0.0358617500864354,0,0.0174705294199688,0.157705080621803,0.0331146805928767,0.192036415272995,0.0129564650291831,0,0.0377117926904509,0,0.00758138857596151,0.00424432047738723,0.004,0.443390693196762,0.896251162721242,0.804385282512044
TCGA-B6-A0RG-01A-11R-A056-07,0.0534300138956956,0,0.0387971903870055,0.0370413495768217,0,0.0833435342245587,0,0.0528172915854669,0.0252958521253914,0,0,0.0216992378297851,0.000804529805465952,0.204106427718558,0.050207199179826,0.112038125416515,0.0187450611158358,0.0094573217164325,0.0906488994939003,0,0,0.00122227881752637,0,0.546461304746069,0.846112386336853,0.799654312888785
TCGA-AR-A1AN-01A-11R-A12P-07,0.0823433024201922,0,0.0112973539889249,0.0502867770574908,0,0.12836266673613,0,0.0699295237795603,0.0586715741110639,0.0108359137210085,0,0.0318496681482086,0,0.358122240556665,0.0643940103179387,0.160094269750729,0.124117262960311,0,0.0951191050962617,0,0,0.00195228809508851,0,0.761442144549027,0.723558964259952,1.24737595673957
TCGA-OL-A5S0-01A-11R-A28M-07,0.155717120664391,0,0.0207183853769473,0.153254853586245,0,0.0940344463127587,0.0315388630052614,0.206559164721408,0.134777477662454,0.0298983592843623,0,0.0343461247758628,0.0054613190370977,0.541118975132462,0.240206700740152,0.315380202267237,0.0556054865378804,0,0.0392533220442928,0.0123031428775427,0,0.0140686297375127,0,0.554856761842867,0.836772170498313,2.08424257376387
TCGA-AO-A0JM-01A-21R-A056-07,0.0307727011302927,0,0.116946859343277,0.055561303031947,0,0.0545429326042669,0.0386198240615002,0.0937508197707635,0.0864507026836217,0.0180914603691642,0.00480843391336542,0,0,0.384056156848734,0.0816923656304378,0.155208913748198,0.0197420784588901,0,0.0566719213484401,0,0.00929886619485432,0,0,0.836314708630739,0.669155334154881,1.20621533913775
TCGA-GM-A2DH-01A-11R-A180-07,0.199538673945004,0,0.00983313149718285,0.335187573974771,0,0.540231108311321,0.1024026642832,0.251324718656593,0.136686168640157,0.00297000598036254,0,0,0.0236809718858936,0.218623216082633,0.228073562177223,0.234283187888847,0.0722243717460901,0.0217976916133086,0.0858452499007992,0,0,0,0,0.713530460771531,0.744620090451252,2.46270229658339
TCGA-BH-A42V-01A-11R-A24H-07,0.192542237083861,0,0.102778345544451,0.189737498990773,0,0.28797023964162,0,0.191864770535331,0.117439450784474,0,0,0.055319935813589,0.0373338235652443,0.139028866927224,0.102979511463072,0.195364484401515,0.05281225665665,0.00545425316859544,0.167618471623438,0,0,0,0.004,0.428505663727935,0.90275189523433,1.83824414619984
TCGA-C8-A273-01A-11R-A16F-07,0.052932116018556,0,0.15481976466896,0.0435484884623506,0,0.142231766557799,0.0186864979132252,0.0651978821184566,0.0335239520344663,0,0.0210454574901432,0,0.00251373773448703,0.243177964123847,0.0532414345222501,0.188806673101251,0,0.00082820426585221,0.0474386848005211,0.0364160605243927,0,0,0,0.622600333443211,0.805510578005861,1.10440868433656
TCGA-B6-A0X7-01A-11R-A10J-07,0.0958217650178085,0,0.0507556746895567,0.0577149453814982,0,0.18414831383757,0,0.0459030117817636,0.0276051176298392,0.00647909235652788,0.00273122689221954,0.00754446522293573,0.000331182127536498,0.0841986344965382,0.112215999198799,0.140158737258758,0.0272900544242687,0,0.19639817043679,0,0,0.0050321334423819,0.00600000000000001,0.388300308200438,0.920856279278829,1.04432852419479
TCGA-B6-A0I1-01A-11R-A21T-07,0.0717196351844645,0,0.0664090902726505,0.0421467298177605,0,0.0418838624407718,0,0.0528587848437264,0.0675760457287642,0.00536113814245424,0.022933706548021,0,0,0.415533649633195,0.0721664601288006,0.112665478061347,0,0.0145913226188962,0.0149484426823914,0,0,0,0.00800000000000001,0.35626931180593,0.945961064620961,1.00079434610324
TCGA-A7-A13G-01A-11R-A13Q-07,0.0142920369423276,0.00959330509276131,0.0157871788971314,0.00852601337118548,0,0.0739733696302012,0.00645205323100627,0.0195560986835015,0.0116681774828242,0.000353760106593648,0.00903104980978429,0,0.0153434408876878,0.0278878475990478,0.0257952928583599,0.0845490731173986,0.0534128502859469,0.000104690616402048,0.0328635891420044,0,0.0101949643932824,0.00264200821740816,0,0.553372463980987,0.851847197549923,0.422026800364855
TCGA-E2-A1L9-01A-11R-A13Q-07,0.0530843548695732,0,0.0248567879790964,0.0611773488068839,0,0.188258188027366,0.00925465901168134,0.0687584397345875,0.0589687180331933,0.00137873834600235,0.0125885926348598,0,0.012929875412761,0.4410038563309,0.0611677144365928,0.255840406710105,0,0.0421817941649233,0.00791482545693905,0.0220000651612777,0,0.00557303892281574,0,0.83684842330378,0.650806330976222,1.32693740403956
TCGA-LL-A5YP-01A-21R-A28M-07,0.0158749613025662,0.0395074410371282,0.117933899782313,0.127569004396636,0,0.245105924737579,0.0259822190163929,0.0969158968745043,0.0715317589388137,0,0.0308855653241708,0,0.0448445629343551,0.245542982131506,0.146280000940198,0.40504055336068,0.0343645851831579,0.0122623115826053,0.0620873827151727,0.0179462639890335,0,0.00389604663991598,0.00800000000000001,0.359535796846512,0.933877527829138,1.74357136088673
TCGA-A8-A08O-01A-21R-A056-07,0.143357386811781,0,0.108998815904457,0.0756322243018668,0,0.21644619719925,0,0.038115326925539,0.0286670069843321,0,0,0.0335485488174523,0.0172565789394633,0.0645808178686836,0.0654328607606895,0.114221544094135,0.0248526006734943,0,0.0858531780373353,0,0,0.00386206111587843,0,0.567727868341124,0.834985989454185,1.02082514843436
TCGA-AR-A251-01A-12R-A169-07,0.109456583323864,0,0.0189917218685428,0.0916425421915731,0,0.289219054183924,0.0455783597980361,0.0866070459151363,0.0171544367851824,0,0.0441421489958997,0,0.0184728450400998,0.160421049762186,0.153273481412294,0.226032773169069,0,0.104695989743618,0.0189435040022397,0,0,0.00228315855194591,0.004,0.422965328014806,0.905395084325369,1.38691469474361
TCGA-A7-A13E-01A-11R-A277-07,0.0391098443103479,0,0.0446574060048141,0.0435824213271375,0,0.0715166386048361,0.00322832774172103,0.0463725586341657,0.0220498929954868,0,0.0187258096571373,0,0,0.416486860820634,0.0402490249785538,0.133502717899567,0,0.0337241793719151,0.00677442703398403,0,0.0111352899956486,0.00303775990380881,0,0.597993071955294,0.803990518954273,0.934153159279758
TCGA-V7-A7HQ-01A-11R-A33J-07,0.0208215634974722,0.101188093913864,0.0794469210307205,0.0426192631311291,0,0.0515888392825048,0,0.112407843198006,0.0765421248299373,0.00630757416648953,0,0.0436749527340171,0.0304162792001248,0.134026850214446,0.05448571386846,0.153564814416046,0.0177938244532343,0.00720880139707625,0.122974713528964,0,0,0.00602891791666825,0.004,0.437462360116899,0.89966878323519,1.06109709077916
TCGA-E2-A56Z-01A-12R-A29R-07,0.0182767337455326,0,0.0105379469741694,0.0444190975676111,0,0.139114770828286,0,0.0658765257865729,0.0664808201389112,0.0311930804576228,0,0.0229801683939434,0,0.210741722769827,0.0882918934640127,0.0949161334328111,0.0036273794172002,0,0.0536488882723395,0,0,0.00215949023772096,0,0.787812549852364,0.698386104635965,0.852264651486561
TCGA-E2-A1IU-01A-11R-A14D-07,0.128383447212104,0.0970658261309749,0.0747240380069182,0.184679493664918,0,0.197506629199325,0,0.0898361452615653,0.0925223492545367,0,0.00329639100654934,0,0.0490756497893165,0.122868183004933,0.13233558825896,0.169012170670698,0.0245219108473424,0,0.132061288204545,0,0,0.00435703631316261,0.004,0.414417251104695,0.909234681429674,1.50224614682585
TCGA-E9-A1R6-01A-11R-A14D-07,0.0226430323103104,0.00433586734478374,0.00870821985831251,0.0367826068530095,0,0.109889321448211,0,0.0309154482733076,0.0451748794832229,0,0.0180892674745673,0.00247838322266758,0,0.210091838720239,0.0692658319991882,0.222839672487162,0.00363223215826348,0,0.0743807838724497,0,0,0.0108661713326632,0,0.736940042975648,0.733600466711858,0.870093556838358
TCGA-BH-A0DH-01A-11R-A084-07,0.150124255305306,0,0.570590878728533,0.131182376040303,0,0.126173744001442,0.00245516311984295,0.0347099997239921,0.0619266224650722,0,0.0142837124265037,0.00454832472266612,0,0.22581666290772,0.0687396350271535,0.19209959486895,0.00858730753272295,0.00956748827235322,0.0847689764769453,0,0,0.00910810324046862,0,0.613816428280362,0.792333999402091,1.69468284485997
TCGA-D8-A1XY-01A-11R-A14M-07,0.0186795862598643,0,0.0311003945214545,0.0232556092530643,0,0.0954158874006983,0.00446644126954996,0.0592903172361247,0.0231374823924632,0.00102913342167553,0,0.0133781344830018,0.0132209736184784,0.218137194143882,0.0555032470410511,0.245197107817129,0.0360150465099136,0.00483935286860148,0.147555646841335,0,0,0.0020072269016154,0,0.720168213076347,0.751476931471175,0.992228781979903
TCGA-E2-A570-01A-11R-A29R-07,0.0417675587474587,0,0.0200142016084034,0.043124138656566,0,0.216057610063343,0,0.0808698805956549,0.0325676825524776,0,0,0.015820789241476,0.0241715235710513,0.101727714093821,0.0586725152119893,0.144900144635938,0.00996438555320873,0.00291921478620862,0.106124730943556,0.0126971251897541,0,0.00830447517595214,0,0.578083468243892,0.832328836968626,0.919703690626858
TCGA-E2-A1LA-01A-11R-A144-07,0.0837305108136855,0.0379828896057434,0.206148095591643,0.504389565000145,0,0,0.0925879109435304,0.289140219910498,0.180146528156229,0.0154319989212743,0,0.123463059531536,0.0020593555472459,0.444075880099738,0.315901324867973,0.306801949089126,0.110020578548909,0,0.252323963395241,0,0,0.00800583355834938,0.014,0.273770260013067,0.971604683774076,2.97220966358087
TCGA-C8-A1HF-01A-11R-A137-07,0.0579077075340669,0,0.205512884913506,0.381124319830854,0,0.284888997968713,0.143013949016638,0.213538352890471,0.074411292942247,0.0861674142919817,0.0236746443455839,0,0,0.130410417433384,0.178948361306489,0.424095076472495,0.0514218269141853,0,0,0.0491699595136926,0.00415662976671675,0.0161790781654262,0.01,0.342789785704551,0.942850972402623,2.32462091330645
TCGA-S3-AA0Z-01A-11R-A41B-07,0.152453992048364,0,0.0593990128777693,0.187291640094963,0,0.165843023104336,0.0468385090552229,0.226518694533787,0.122855641024351,0,0.0130522746532293,0.0336284041810768,0.00727778431690341,0.353209753029603,0.209492653035316,0.248831251641006,0.0171107032951471,0,0.0572166729203155,0,0,0.0144561686189433,0.00600000000000001,0.383779774186812,0.924155186974253,1.91547617843033
TCGA-AR-A0TU-01A-31R-A109-07,0.00832733462602838,0.0203854640234768,0.0169968583917568,0.325850019369198,0,0.0374414308769512,0.248016126162651,0.251706680547493,0.0942038870754489,0.0337137423104303,0,0.0350370601846462,0.0124087831255931,0.28897438319332,0.186639785290601,0.3265069268712,0.0770924028292947,0.165272069732895,0.0084036218450592,0,0,0.00480443412156579,0,0.52131946188129,0.856616163529859,2.14178101057761
TCGA-BH-A0HI-01A-11R-A084-07,0.0739795781082926,0,0.0367446715618231,0.0387039474567326,0,0.164431007029943,0,0.0957074910047371,0.038889575203913,0.00684579833398725,0,0.000679932925004775,0.00676884680201601,0.274198034664784,0.0844655776100031,0.187520408691299,0.00186011122922507,0,0.0333761130213928,0.0405436083004755,0,0.00327633894292139,0,0.718239444939075,0.746622101083592,1.08799104088655
TCGA-C8-A1HJ-01A-11R-A13Q-07,0.0746671535720402,0.00270682431323018,0.041071989945681,0.109098326703862,0,0.0978189300860184,0.0782356954402166,0.0971548099349286,0.0102919342037748,0.0159609425703149,0.0649908400619095,0,0.0105176987768792,0.0911085784093298,0.118197134774233,0.102672380605382,0.00506209948515905,0.0479469507526813,0.00354029984455998,0.0120004562406544,0.00252204954490251,0.00103697253426168,0.004,0.439978061206763,0.897141160787025,0.98660206780002
TCGA-BH-A5IZ-01A-11R-A27Q-07,0.0335115885997197,0.012519364975339,0.0446565636751954,0.0681627772305481,0,0.175961779773014,0,0.044816993410532,0.0266559221833978,0,0.0201092790896049,0.00698991070489803,0.0279656114798748,0.406943171674181,0.0704548630144653,0.188353939646872,0.00258783421569577,0.0580391094373099,0,0.0330701647305917,0.00263428570983547,0.0198722152763641,0.004,0.421410562331099,0.907765157860234,1.24330537482744
TCGA-LL-A8F5-01A-11R-A36F-07,0.06983878636825,0.043491500879627,0.524661320438317,0.193623068714057,0,0.126350285482826,0.0306884900041722,0.281511566412465,0.230776981906,0.00557432947813268,0,0.0850798029468954,0,0.456200197964511,0.196474353168573,0.279750217001085,0.0619602844333548,0,0.0923264191870406,0,0,0,0.00600000000000001,0.393507641707171,0.91999987900885,2.67830760438531
TCGA-D8-A1JM-01A-11R-A13Q-07,0.0244938828398991,0,0.0117156796491786,0.257166240439868,0,0.169942036597726,0.0535409039970009,0.189949114986505,0.0610800781558627,0,0,0.0290315858030801,0.0102887160213987,0.0768031991205565,0.174140619389508,0.0747634515017807,0.00487986679628234,0.0216534958839864,0.0668567723955549,0,0,0.00577136856860459,0.002,0.469190829731962,0.883032580289972,1.23207701214679
TCGA-AO-A0JB-01A-11R-A32Y-07,0.0314882727414074,0.0158274899588658,0.0510178327479766,0.063869761386606,0,0.096802962477923,0,0.0722132178453992,0.0531447001109337,0,0,0.0275536804532088,0.0138275765100636,0.0402005679877003,0.0322066281550978,0.0980333985338306,0.00874540764073741,0.0147698250580555,0.041295491534941,0,0,0.000610082402756146,0.01,0.330987677644218,0.947114303774536,0.661606895545503
TCGA-E2-A1LS-01A-12R-A157-07,0.0392577439918959,0.00129358024650191,0.0150587575862539,0.052320484806919,0,0.0809291903288858,0.00907779153388516,0.0539154966706033,0.0281678253162665,0.0171676597025581,0.0121377123499146,0,0.016373968261648,0.054319482898734,0.0793029244996481,0.112666452459069,0.0184294789391012,0.00329943270884318,0.011632783084339,0.0142178241428228,0.00693976839949075,0.00460672925997672,0.0679999999999999,0.143473503108525,1.02784858726414,0.631115087187357
TCGA-D8-A1XM-01A-21R-A14M-07,0.10728584394068,0,0.0302806616979988,0.220810947818244,0,0.244195660032275,0.0742189776467407,0.0641980407402774,0.0574762940009082,0.0139534932109709,0.00159397908959672,0,0.06746302976018,0.141114876659076,0.12897553238111,0.366487221875151,0.111377954623722,0.000663030881125067,0.190316470027521,0,0,0.00813864172073206,0,0.660586063854354,0.798836859159386,1.82855065610631
TCGA-A7-A2KD-01A-31R-A21T-07,0.0932556435913428,0,0.0458247895417372,0.119789758489089,0,0.350405556259252,0.0387754066318324,0.100584495805736,0.12951029127448,0.0130378415294779,0.00175130926437717,0,0,0.228581839162917,0.142437450355125,0.297179823647171,0.025065854605271,0.00360365401842472,0.0989359540975814,0,0,0.012239890056834,0.002,0.479586449621597,0.878433506019133,1.70097955833065
TCGA-S3-AA14-01A-11R-A41B-07,0.10811015976664,0,0.0858125866931979,0.0819345184037773,0,0.19979748641055,0.00587515650586092,0.0632503146523528,0.0141585719213473,0,0.0200782980370514,0,0.0147780293140186,0.0528968655451957,0.0738774348828815,0.158405337513416,0.0221871747499459,0.017215357447113,0.126313509907606,0,0,0.00117697758322231,0.002,0.478119667285306,0.881073181557897,1.04586777933418
TCGA-LL-A6FQ-01A-11R-A31O-07,0.0432106486027664,0.0163824125566898,0.0054860716811403,0.0722046678963568,0,0.0678215005467509,0,0.100942901623801,0.0820958147823769,0,0,0.0381435564703493,0.0369632196154363,0.260805398367183,0.0948934208017272,0.355916835075983,0.0195806382337781,0,0.0371672395585125,0.0149736631426561,0,0,0,0.624195147822226,0.79944793291,1.24658798895551
TCGA-AR-A1AP-01A-11R-A12P-07,0.0697875030696802,0,0.0123440022713416,0.0667861747649426,0,0.236975260157793,0,0.081819487133664,0.104894671598418,0,0.0385491430299425,0,0.0137546707195139,0.160910257780265,0.153508984223333,0.271514795320363,0.0437990894806097,0,0.0468089677705375,0,0,0.0123331996322855,0,0.693763476824951,0.765169179904006,1.31378620695269
TCGA-BH-A1EY-01A-11R-A13Q-07,0.0451551646208651,0,0.00988843660729648,0.0954812616625819,0,0.384067149498708,0.0381026981550477,0.11394413370076,0.069403720724931,0,0.0220233548138288,0,0.016176037754855,0.226858777356727,0.128593100755736,0.30019506952851,0.134510880825816,0,0.138710096130374,0,0,0,0,0.803545343184828,0.711468724992268,1.72310988213604
TCGA-B6-A0RE-01A-11R-A056-07,0.0443206472697486,0.0154818327486219,0.204946704296988,0.0745537869126483,0,0.0805524811146753,0.0345301621820699,0.0824836588426557,0.047758273908773,0,0.0243556778463565,0,0,0.479698485264206,0.0966666147095217,0.16401246226475,0,0.0175278262936503,0.0292012588380731,0,0.000447891544646673,0.00320084512557236,0.00600000000000001,0.388186219817232,0.92524552148469,1.39973860916296
TCGA-AC-A5XU-01A-11R-A28M-07,0.0180514319760151,0.017166131267157,0.213107687824817,0.174448119424828,0,0.260100642119999,0,0.0843732484835944,0.0850540395474238,0,0,0.0196947683232636,0,0.252851589928182,0.135185387113753,0.257822674927188,0.0203104641507397,0,0.124410340002681,0,0,0.0085932804088263,0.00600000000000001,0.393433292856527,0.918921711973303,1.67116980549847
